contract_version,lesson_id,image_ref_index,image_id,section_id,source_line,source_syntax,source_ref_original,source_ref_decoded,resolved_path,resolution_status,sha256,visual_type,contains_numbers,contains_chart,doctrine_relevance,requires_human_review,technical_reading_ref,notes
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,196,sersan_practice_15_revised_img_222,sersan_practice_15_revised_sec_0020,3058,html_img,../img/222.png,../img/222.png,02_workshops/25-practice-15/img/222.png,resolved_lesson_fallback,sha256:23fa5729d9d1a4812c06d3ef1002ed69bb5e761208c440a253166dcd6ffe36bd,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,197,sersan_practice_15_revised_img_223,sersan_practice_15_revised_sec_0020,3062,html_img,../img/223.png,../img/223.png,02_workshops/25-practice-15/img/223.png,resolved_lesson_fallback,sha256:ff9b310e8e1fee5a90a78fb0db6f1a44c1a48f61043b6228af9616a03c650a53,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,198,sersan_practice_15_revised_img_225,sersan_practice_15_revised_sec_0020,3069,html_img,../img/225.png,../img/225.png,02_workshops/25-practice-15/img/225.png,resolved_lesson_fallback,sha256:bb5c5df8f24667562de571de1383af040fba27c43d15df19203f33eabef90922,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,199,sersan_practice_15_revised_img_224,sersan_practice_15_revised_sec_0020,3076,html_img,../img/224.png,../img/224.png,02_workshops/25-practice-15/img/224.png,resolved_lesson_fallback,sha256:ce6baecc0d9b26451b01de4b1cf68d87053c215909e6ebd8160c761a35bb1271,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,200,sersan_practice_15_revised_img_226,sersan_practice_15_revised_sec_0020,3080,html_img,../img/226.png,../img/226.png,02_workshops/25-practice-15/img/226.png,resolved_lesson_fallback,sha256:793fd577a88714f69276987d8e1ae17c1521772a916da89c1eaff3f226fd135f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,201,sersan_practice_15_revised_img_228,sersan_practice_15_revised_sec_0020,3093,html_img,../img/228.png,../img/228.png,02_workshops/25-practice-15/img/228.png,resolved_lesson_fallback,sha256:8c28765a057d3ea74ec4e7aa9026e71afb661eecc7e4447666d96807c7774b6b,optimizer_result,true,false,medium,false,image_evidence_notes/sersan_practice_15_revised_img_228.md,Detalle duplicado/zoom de Percent Volatility 1.38.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,202,sersan_practice_15_revised_img_227,sersan_practice_15_revised_sec_0020,3094,html_img,../img/227.png,../img/227.png,02_workshops/25-practice-15/img/227.png,resolved_lesson_fallback,sha256:3bc567dbe92f2931c986e382f8e4227ebe53a7f4ba2c0034f0a5d6ca83efc4df,optimizer_result,true,false,high,true,image_evidence_notes/sersan_practice_15_revised_img_227.md,Apolo Fixed Risk f 3.21 con drawdown 20%.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,203,sersan_practice_15_revised_img_229,sersan_practice_15_revised_sec_0020,3108,html_img,../img/229.png,../img/229.png,02_workshops/25-practice-15/img/229.png,resolved_lesson_fallback,sha256:518cf16b50d17c0a6a135ae2a569c2d7695987631d6fe1fccab449a58188ad8f,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,204,sersan_practice_15_revised_img_230,sersan_practice_15_revised_sec_0020,3112,html_img,../img/230.png,../img/230.png,02_workshops/25-practice-15/img/230.png,resolved_lesson_fallback,sha256:7cb37d78fbf510f8a432b60dfc549870d8fda3eaaae8b8fe1f3751e0698aaf04,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,205,sersan_practice_15_revised_img_231,sersan_practice_15_revised_sec_0020,3147,html_img,../img/231.png,../img/231.png,02_workshops/25-practice-15/img/231.png,resolved_lesson_fallback,sha256:adff4e6429e51bececbc132d366a8fb3ac31731859a3e2a5a8b092a177f636a4,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
sersan_image_evidence_index_v0_1,sersan_practice_15_revised,206,sersan_practice_15_revised_img_232,sersan_practice_15_revised_sec_0020,3170,html_img,../img/232.png,../img/232.png,02_workshops/25-practice-15/img/232.png,resolved_lesson_fallback,sha256:0b700efae6a9713a6e7d5f8b25ae236559c3c3be5d9c5123be1eb9bdb859f77c,unclassified,false,false,low,false,,Indexed only; low doctrine relevance for this pilot.
